subjid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
gsABAaOP8uOiCMred,"{'event': 'dragend', 'timestamp': 1680634225521, 'dragY': 10.028322382907163, 'dragX': -7.687984697655338}","{'event': 'dragend', 'dragX': -19.692483663895587, 'dragY': -11.974023243244801, 'timestamp': 1680634228178}","{'event': 'dragend', 'dragY': 2.0247078114600754, 'timestamp': 1680634231226, 'dragX': -13.688359611508531}","{'timestamp': 1680634233880, 'dragX': -11.696405839592217, 'event': 'dragend', 'dragY': 48.025207699000475}","{'attempts': 1, 'event': 'checkcorrect', 'correct': False, 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'name': 'bananabasket', 'y': 525, 'x': 150}, {'y': 570.5, 'x': 140.99626528123002, 'name': 'apple'}, {'name': 'apple', 'y': 570.5, 'x': 174.99459258865352}, {'name': 'apple', 'y': 100, 'x': 400}, {'name': 'apple', 'y': 250, 'x': 270}, {'name': 'banana', 'x': 686.0061428192896, 'y': 570.5}, {'name': 'banana', 'x': 640.001441976359, 'y': 570.5}], 'timestamp': 1680634238840, 'fails': 0}","{'event': 'fail', 'attempts': 1, 'correct': False, 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'x': 140.99626528123002, 'y': 570.5, 'name': 'apple'}, {'x': 174.99459258865352, 'name': 'apple', 'y': 570.5}, {'x': 400, 'y': 100, 'name': 'apple'}, {'name': 'apple', 'y': 250, 'x': 270}, {'name': 'banana', 'x': 686.0061428192896, 'y': 570.5}, {'x': 640.001441976359, 'y': 570.5, 'name': 'banana'}], 'timestamp': 1680634238841, 'fails': 1}","{'dragX': -12.4444580078125, 'event': 'dragend', 'dragY': 23, 'timestamp': 1680634253868}","{'dragX': -8.4444580078125, 'dragY': -32, 'timestamp': 1680634256258, 'event': 'dragend'}","{'event': 'dragend', 'timestamp': 1680634258461, 'dragX': 11.5555419921875, 'dragY': -10}","{'event': 'dragend', 'timestamp': 1680634260504, 'dragX': 11.5555419921875, 'dragY': -4}","{'dragY': 16, 'timestamp': 1680634262745, 'event': 'dragend', 'dragX': -2.4444580078125}","{'dragX': -14.4444580078125, 'timestamp': 1680634265221, 'dragY': 16, 'event': 'dragend'}","{'timestamp': 1680634266816, 'correct': True, 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'name': 'apple', 'y': 570.5, 'x': 132}, {'name': 'apple', 'x': 98, 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 133}, {'y': 570.5, 'x': 147, 'name': 'apple'}, {'x': 643, 'y': 570.5, 'name': 'banana'}, {'y': 570.5, 'x': 672, 'name': 'banana'}], 'event': 'checkcorrect', 'attempts': 2, 'fails': 1}","{'timestamp': 1680634266836, 'attempts': 2, 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'x': 132, 'y': 570.5, 'name': 'apple'}, {'name': 'apple', 'y': 570.5, 'x': 98}, {'x': 133, 'name': 'apple', 'y': 570.5}, {'y': 570.5, 'x': 147, 'name': 'apple'}, {'name': 'banana', 'x': 643, 'y': 570.5}, {'y': 570.5, 'x': 672, 'name': 'banana'}], 'correct': True, 'event': 'success', 'fails': 1}",,,,,,,,
WS4jHMiQ5Wvznvpurple,"{'dragY': 18.025015434561965, 'dragX': 0.31184226518166724, 'event': 'dragend', 'timestamp': 1680029395747}","{'event': 'dragend', 'dragY': -3.9719467873069334, 'dragX': -7.687984697655338, 'timestamp': 1680029397828}","{'dragX': -3.692252947678071, 'timestamp': 1680029399897, 'event': 'dragend', 'dragY': -3.9738694316938563}","{'dragX': 26.304430506696008, 'dragY': -13.972139051745671, 'timestamp': 1680029401664, 'event': 'dragend'}","{'event': 'dragend', 'dragY': 14.02455399990913, 'dragX': 24.304113271896995, 'timestamp': 1680029403912}","{'dragX': 6.307891249957834, 'event': 'dragend', 'timestamp': 1680029406422, 'dragY': 12.022592902634642}","{'event': 'checkcorrect', 'fails': 0, 'attempts': 1, 'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'name': 'apple', 'x': 153.99645273815668, 'y': 570.5}, {'y': 570.5, 'x': 145.9941744155094, 'name': 'apple'}, {'x': 126.99606340453971, 'y': 570.5, 'name': 'apple'}, {'x': 147.99824078884194, 'name': 'apple', 'y': 570.5}, {'x': 665.0058400042543, 'name': 'banana', 'y': 570.5}, {'y': 570.5, 'x': 679.0020043471391, 'name': 'banana'}], 'timestamp': 1680029408072, 'correct': True}","{'attempts': 1, 'event': 'success', 'locations': [{'x': 150, 'y': 525, 'name': 'applebasket'}, {'x': 150, 'y': 525, 'name': 'bananabasket'}, {'name': 'apple', 'y': 570.5, 'x': 153.99645273815668}, {'name': 'apple', 'x': 145.9941744155094, 'y': 570.5}, {'y': 570.5, 'name': 'apple', 'x': 126.99606340453971}, {'name': 'apple', 'x': 147.99824078884194, 'y': 570.5}, {'y': 570.5, 'name': 'banana', 'x': 665.0058400042543}, {'x': 679.0020043471391, 'y': 570.5, 'name': 'banana'}], 'timestamp': 1680029408076, 'fails': 0, 'correct': True}",,,,,,,,,,,,,,
nmHvJd8QHSgYaNred,"{'dragY': -8, 'timestamp': 1680283308123, 'event': 'dragend', 'dragX': 12}","{'event': 'dragend', 'timestamp': 1680283308810, 'dragY': -14, 'dragX': 0}","{'dragY': -16, 'dragX': -6, 'timestamp': 1680283309616, 'event': 'dragend'}","{'dragY': 12, 'dragX': -34, 'event': 'dragend', 'timestamp': 1680283310253}","{'dragY': 18, 'timestamp': 1680283310939, 'event': 'dragend', 'dragX': -18}","{'timestamp': 1680283311512, 'dragX': 4, 'dragY': 32, 'event': 'dragend'}","{'event': 'checkcorrect', 'timestamp': 1680283313135, 'locations': [{'x': 150, 'name': 'applebasket', 'y': 525}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'x': 182, 'name': 'apple', 'y': 570.5}, {'x': 113, 'name': 'apple', 'y': 570.5}, {'x': 203, 'y': 570.5, 'name': 'apple'}, {'x': 139, 'name': 'apple', 'y': 570.5}, {'x': 633, 'name': 'banana', 'y': 570.5}, {'name': 'banana', 'y': 570.5, 'x': 637}], 'fails': 0, 'attempts': 1, 'correct': True}","{'correct': True, 'attempts': 1, 'event': 'success', 'fails': 0, 'locations': [{'x': 150, 'y': 525, 'name': 'applebasket'}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'x': 182, 'name': 'apple', 'y': 570.5}, {'x': 113, 'y': 570.5, 'name': 'apple'}, {'name': 'apple', 'x': 203, 'y': 570.5}, {'y': 570.5, 'x': 139, 'name': 'apple'}, {'name': 'banana', 'y': 570.5, 'x': 633}, {'name': 'banana', 'y': 570.5, 'x': 637}], 'timestamp': 1680283313135}",,,,,,,,,,,,,,
nSG6vfzQRyWkT5red,"{'timestamp': 1680289471750, 'event': 'dragend', 'dragX': -16, 'dragY': 0}","{'event': 'dragend', 'dragX': 24, 'dragY': 4, 'timestamp': 1680289474528}","{'dragY': -6, 'dragX': -6, 'event': 'dragend', 'timestamp': 1680289476788}","{'event': 'dragend', 'timestamp': 1680289478882, 'dragY': -12, 'dragX': -8}","{'event': 'dragend', 'dragX': -18, 'dragY': 22, 'timestamp': 1680289480794}","{'event': 'dragend', 'dragY': 45, 'timestamp': 1680289483236, 'dragX': 36}","{'correct': True, 'event': 'checkcorrect', 'fails': 0, 'timestamp': 1680289484926, 'locations': [{'x': 150, 'name': 'applebasket', 'y': 525}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'name': 'apple', 'x': 139, 'y': 570.5}, {'y': 570.5, 'name': 'apple', 'x': 115}, {'x': 185, 'y': 570.5, 'name': 'apple'}, {'x': 154, 'name': 'apple', 'y': 570.5}, {'name': 'banana', 'y': 570.5, 'x': 683}, {'y': 570.5, 'x': 610, 'name': 'banana'}], 'attempts': 1}","{'timestamp': 1680289484927, 'fails': 0, 'attempts': 1, 'event': 'success', 'locations': [{'x': 150, 'y': 525, 'name': 'applebasket'}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'y': 570.5, 'name': 'apple', 'x': 139}, {'name': 'apple', 'y': 570.5, 'x': 115}, {'y': 570.5, 'name': 'apple', 'x': 185}, {'name': 'apple', 'y': 570.5, 'x': 154}, {'name': 'banana', 'x': 683, 'y': 570.5}, {'name': 'banana', 'x': 610, 'y': 570.5}], 'correct': True}",,,,,,,,,,,,,,
tifOihlQXXepB0purple,"{'dragX': -5, 'event': 'dragend', 'timestamp': 1680194652178, 'dragY': 10}","{'dragX': 17, 'dragY': 20, 'timestamp': 1680194654040, 'event': 'dragend'}","{'dragX': 23, 'timestamp': 1680194655263, 'event': 'dragend', 'dragY': -7}","{'event': 'dragend', 'timestamp': 1680194656838, 'dragY': 4, 'dragX': -3}","{'timestamp': 1680194658380, 'dragX': -11, 'event': 'dragend', 'dragY': 14}","{'dragY': 18, 'timestamp': 1680194659693, 'event': 'dragend', 'dragX': 25}","{'event': 'checkcorrect', 'attempts': 1, 'correct': True, 'timestamp': 1680194660633, 'fails': 0, 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'x': 156, 'name': 'apple', 'y': 570.5}, {'x': 142, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'x': 122, 'y': 570.5}, {'name': 'apple', 'x': 138, 'y': 570.5}, {'name': 'banana', 'y': 570.5, 'x': 681}, {'name': 'banana', 'x': 684, 'y': 570.5}]}","{'fails': 0, 'timestamp': 1680194660638, 'correct': True, 'event': 'success', 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'name': 'bananabasket', 'y': 525, 'x': 150}, {'y': 570.5, 'name': 'apple', 'x': 156}, {'name': 'apple', 'y': 570.5, 'x': 142}, {'y': 570.5, 'name': 'apple', 'x': 122}, {'name': 'apple', 'y': 570.5, 'x': 138}, {'x': 681, 'name': 'banana', 'y': 570.5}, {'name': 'banana', 'x': 684, 'y': 570.5}], 'attempts': 1}",,,,,,,,,,,,,,
smzTCpjQjzO75wpurple,"{'dragY': 22, 'event': 'dragend', 'dragX': -1.20001220703125, 'timestamp': 1680029260291}","{'timestamp': 1680029261004, 'dragY': -48.55555555555543, 'dragX': -1.20001220703125, 'event': 'dragend'}","{'event': 'dragend', 'timestamp': 1680029261124, 'dragX': -1.20001220703125, 'dragY': -57.11111111111097}","{'dragY': -6, 'dragX': -7.20001220703125, 'timestamp': 1680029263928, 'event': 'dragend'}","{'timestamp': 1680029266441, 'event': 'dragend', 'dragX': 6.79998779296875, 'dragY': -15}","{'timestamp': 1680029268262, 'dragX': 4.79998779296875, 'event': 'dragend', 'dragY': -6}","{'dragX': -13.20001220703125, 'dragY': 18, 'timestamp': 1680029270093, 'event': 'dragend'}","{'event': 'dragend', 'dragX': 4.79998779296875, 'timestamp': 1680029272328, 'dragY': 34}","{'timestamp': 1680029274098, 'dragY': -6, 'dragX': -5.20001220703125, 'event': 'dragend'}","{'timestamp': 1680029274931, 'fails': 0, 'correct': True, 'locations': [{'x': 150, 'y': 525, 'name': 'applebasket'}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'name': 'apple', 'x': 168, 'y': 570.5}, {'y': 570.5, 'x': 160, 'name': 'apple'}, {'y': 570.5, 'x': 157, 'name': 'apple'}, {'y': 570.5, 'x': 141, 'name': 'apple'}, {'x': 659, 'y': 570.5, 'name': 'banana'}, {'x': 661, 'name': 'banana', 'y': 570.5}], 'event': 'checkcorrect', 'attempts': 1}","{'event': 'success', 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'name': 'bananabasket', 'y': 525, 'x': 150}, {'name': 'apple', 'y': 570.5, 'x': 168}, {'x': 160, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'x': 157, 'y': 570.5}, {'x': 141, 'y': 570.5, 'name': 'apple'}, {'x': 659, 'name': 'banana', 'y': 570.5}, {'name': 'banana', 'y': 570.5, 'x': 661}], 'timestamp': 1680029274938, 'correct': True, 'attempts': 1, 'fails': 0}",,,,,,,,,,,
R2Slnye8Cyp1Qcpurple,"{'event': 'dragend', 'dragX': -14, 'timestamp': 1680194796063, 'dragY': 16}","{'timestamp': 1680194797637, 'dragX': -32, 'dragY': 16, 'event': 'dragend'}","{'timestamp': 1680194799093, 'event': 'dragend', 'dragY': 8, 'dragX': -12}","{'dragY': 2, 'dragX': 8, 'timestamp': 1680194800557, 'event': 'dragend'}","{'timestamp': 1680194802037, 'dragY': 32, 'event': 'dragend', 'dragX': 20}","{'timestamp': 1680194803397, 'dragY': 26, 'dragX': 32, 'event': 'dragend'}","{'timestamp': 1680194804784, 'locations': [{'y': 525, 'name': 'applebasket', 'x': 150}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'y': 570.5, 'name': 'apple', 'x': 174}, {'x': 144, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'x': 153, 'name': 'apple'}, {'name': 'apple', 'y': 570.5, 'x': 156}, {'y': 570.5, 'x': 648, 'name': 'banana'}, {'name': 'banana', 'y': 570.5, 'x': 675}], 'fails': 0, 'event': 'checkcorrect', 'correct': True, 'attempts': 1}","{'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'x': 150, 'y': 525, 'name': 'bananabasket'}, {'name': 'apple', 'x': 174, 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 144}, {'y': 570.5, 'x': 153, 'name': 'apple'}, {'x': 156, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'name': 'banana', 'x': 648}, {'name': 'banana', 'x': 675, 'y': 570.5}], 'fails': 0, 'attempts': 1, 'event': 'success', 'correct': True, 'timestamp': 1680194804786}",,,,,,,,,,,,,,
RV6SiTvJDsGKG9purple,"{'fails': 0, 'timestamp': 1680029754193, 'event': 'retry', 'attempts': 1}","{'dragX': -21.20001220703125, 'dragY': -6, 'event': 'dragend', 'timestamp': 1680029757401}","{'dragX': -3.20001220703125, 'timestamp': 1680029759881, 'event': 'dragend', 'dragY': -2}","{'dragX': 14.79998779296875, 'event': 'dragend', 'timestamp': 1680029761529, 'dragY': -18}","{'dragX': 14.79998779296875, 'event': 'dragend', 'timestamp': 1680029763177, 'dragY': -22}","{'event': 'dragend', 'timestamp': 1680029765352, 'dragX': 6.79998779296875, 'dragY': 6}","{'dragY': 26, 'timestamp': 1680029767001, 'event': 'dragend', 'dragX': -5.20001220703125}","{'event': 'checkcorrect', 'correct': True, 'locations': [{'x': 150, 'y': 525, 'name': 'applebasket'}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'x': 130, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'x': 142, 'y': 570.5}, {'y': 570.5, 'name': 'apple', 'x': 157}, {'y': 570.5, 'x': 141, 'name': 'apple'}, {'name': 'banana', 'y': 570.5, 'x': 653}, {'y': 570.5, 'x': 651, 'name': 'banana'}], 'timestamp': 1680029769885, 'fails': 0, 'attempts': 2}","{'attempts': 2, 'timestamp': 1680029769889, 'locations': [{'x': 150, 'y': 525, 'name': 'applebasket'}, {'x': 150, 'y': 525, 'name': 'bananabasket'}, {'name': 'apple', 'x': 130, 'y': 570.5}, {'name': 'apple', 'x': 142, 'y': 570.5}, {'x': 157, 'y': 570.5, 'name': 'apple'}, {'name': 'apple', 'y': 570.5, 'x': 141}, {'name': 'banana', 'x': 653, 'y': 570.5}, {'x': 651, 'name': 'banana', 'y': 570.5}], 'fails': 0, 'correct': True, 'event': 'success'}",,,,,,,,,,,,,
RophlMz2pnT4Tjred,"{'timestamp': 1680018343616, 'dragX': -12.25, 'event': 'dragend', 'dragY': 10.015625}","{'dragX': -12.25, 'event': 'dragend', 'timestamp': 1680018345759, 'dragY': 20.015625}","{'dragY': 8.015625, 'dragX': -24.25, 'event': 'dragend', 'timestamp': 1680018347439}","{'dragX': -10.25, 'event': 'dragend', 'timestamp': 1680018349505, 'dragY': 10.015625}","{'timestamp': 1680018351431, 'dragY': 22.015625, 'event': 'dragend', 'dragX': 25.75}","{'dragY': 22.015625, 'dragX': -42.25, 'event': 'dragend', 'timestamp': 1680018353244}","{'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'y': 525, 'x': 150, 'name': 'bananabasket'}, {'name': 'apple', 'y': 570.5, 'x': 150}, {'name': 'apple', 'y': 570.5, 'x': 165}, {'name': 'apple', 'x': 135, 'y': 570.5}, {'x': 201, 'name': 'apple', 'y': 570.5}, {'y': 570.5, 'name': 'banana', 'x': 677}, {'name': 'banana', 'x': 696, 'y': 570.5}], 'fails': 0, 'timestamp': 1680018354805, 'correct': True, 'attempts': 1, 'event': 'checkcorrect'}","{'correct': True, 'locations': [{'x': 150, 'name': 'applebasket', 'y': 525}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'name': 'apple', 'y': 570.5, 'x': 150}, {'x': 165, 'y': 570.5, 'name': 'apple'}, {'x': 135, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'x': 201, 'name': 'apple'}, {'y': 570.5, 'name': 'banana', 'x': 677}, {'name': 'banana', 'y': 570.5, 'x': 696}], 'timestamp': 1680018354811, 'event': 'success', 'fails': 0, 'attempts': 1}",,,,,,,,,,,,,,
SMBqTPtMeJmnqRpurple,"{'dragX': -10, 'timestamp': 1680194918143, 'dragY': 12, 'event': 'dragend'}","{'dragX': -4, 'timestamp': 1680194919744, 'event': 'dragend', 'dragY': -6}","{'timestamp': 1680194921830, 'event': 'dragend', 'dragX': 4, 'dragY': -6}","{'dragX': 8, 'dragY': 10, 'timestamp': 1680194925112, 'event': 'dragend'}","{'dragX': 18, 'timestamp': 1680194926916, 'event': 'dragend', 'dragY': 34}","{'timestamp': 1680194928323, 'dragY': 36, 'dragX': -16, 'event': 'dragend'}","{'fails': 0, 'correct': True, 'event': 'checkcorrect', 'attempts': 1, 'locations': [{'y': 525, 'name': 'applebasket', 'x': 150}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'x': 125, 'y': 570.5, 'name': 'apple'}, {'name': 'apple', 'y': 570.5, 'x': 143}, {'x': 186, 'name': 'apple', 'y': 570.5}, {'y': 570.5, 'x': 182, 'name': 'apple'}, {'x': 617, 'y': 570.5, 'name': 'banana'}, {'name': 'banana', 'y': 570.5, 'x': 659}], 'timestamp': 1680194929167}","{'attempts': 1, 'fails': 0, 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'y': 570.5, 'x': 125, 'name': 'apple'}, {'name': 'apple', 'x': 143, 'y': 570.5}, {'y': 570.5, 'x': 186, 'name': 'apple'}, {'x': 182, 'y': 570.5, 'name': 'apple'}, {'name': 'banana', 'y': 570.5, 'x': 617}, {'x': 659, 'name': 'banana', 'y': 570.5}], 'event': 'success', 'correct': True, 'timestamp': 1680194929173}",,,,,,,,,,,,,,
Sk5lsLH6JKqClzpurple,"{'dragX': -20.4444580078125, 'timestamp': 1680634143639, 'dragY': 15, 'event': 'dragend'}","{'dragY': 6, 'timestamp': 1680634145239, 'event': 'dragend', 'dragX': 25.5555419921875}","{'dragY': 4, 'dragX': 15.5555419921875, 'event': 'dragend', 'timestamp': 1680634146591}","{'dragY': 0, 'event': 'dragend', 'timestamp': 1680634147767, 'dragX': 5.5555419921875}","{'timestamp': 1680634148887, 'dragX': 19.5555419921875, 'event': 'dragend', 'dragY': -16}","{'event': 'dragend', 'dragY': -22, 'dragX': -4.4444580078125, 'timestamp': 1680634150023}","{'timestamp': 1680634152271, 'fails': 0, 'event': 'checkcorrect', 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'x': 126, 'y': 570.5, 'name': 'apple'}, {'x': 125, 'y': 570.5, 'name': 'apple'}, {'x': 156, 'name': 'apple', 'y': 570.5}, {'x': 142, 'y': 570.5, 'name': 'apple'}, {'name': 'banana', 'x': 660, 'y': 570.5}, {'name': 'banana', 'y': 570.5, 'x': 632}], 'correct': True, 'attempts': 1}","{'event': 'success', 'fails': 0, 'correct': True, 'attempts': 1, 'locations': [{'y': 525, 'name': 'applebasket', 'x': 150}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'y': 570.5, 'x': 126, 'name': 'apple'}, {'y': 570.5, 'name': 'apple', 'x': 125}, {'x': 156, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 142}, {'name': 'banana', 'x': 660, 'y': 570.5}, {'name': 'banana', 'x': 632, 'y': 570.5}], 'timestamp': 1680634152288}",,,,,,,,,,,,,,
ryO9MvOSq3ZQUtred,"{'dragX': 19, 'timestamp': 1680622120623, 'dragY': 40, 'event': 'dragend'}","{'timestamp': 1680622121639, 'dragX': 9, 'dragY': 0, 'event': 'dragend'}","{'dragX': -1, 'dragY': 6, 'event': 'dragend', 'timestamp': 1680622122599}","{'dragX': -1, 'dragY': -10, 'event': 'dragend', 'timestamp': 1680622123632}","{'timestamp': 1680622124712, 'dragY': -12, 'dragX': 17, 'event': 'dragend'}","{'dragY': -8, 'event': 'dragend', 'timestamp': 1680622126120, 'dragX': 27}","{'event': 'checkcorrect', 'correct': True, 'attempts': 1, 'fails': 0, 'timestamp': 1680622126844, 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'x': 132, 'y': 570.5, 'name': 'apple'}, {'x': 127, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 125}, {'y': 570.5, 'x': 131, 'name': 'apple'}, {'name': 'banana', 'y': 570.5, 'x': 650}, {'name': 'banana', 'x': 671, 'y': 570.5}]}","{'attempts': 1, 'correct': True, 'timestamp': 1680622126846, 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'y': 570.5, 'x': 132, 'name': 'apple'}, {'y': 570.5, 'x': 127, 'name': 'apple'}, {'x': 125, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'x': 131, 'y': 570.5}, {'y': 570.5, 'x': 650, 'name': 'banana'}, {'name': 'banana', 'x': 671, 'y': 570.5}], 'fails': 0, 'event': 'success'}",,,,,,,,,,,,,,
fTeRNTUSx26CsCpurple,"{'event': 'dragend', 'timestamp': 1680289351588, 'dragX': -13, 'dragY': 4}","{'dragX': -17, 'event': 'dragend', 'dragY': -10, 'timestamp': 1680289352716}","{'event': 'dragend', 'timestamp': 1680289353899, 'dragY': -2, 'dragX': -11}","{'dragX': 15, 'dragY': 28, 'event': 'dragend', 'timestamp': 1680289355067}","{'event': 'dragend', 'dragX': 13, 'dragY': 10, 'timestamp': 1680289356644}","{'dragY': 10, 'event': 'dragend', 'dragX': 23, 'timestamp': 1680289357764}","{'fails': 0, 'locations': [{'x': 150, 'y': 525, 'name': 'applebasket'}, {'x': 150, 'y': 525, 'name': 'bananabasket'}, {'x': 148, 'y': 570.5, 'name': 'apple'}, {'x': 82, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'x': 147, 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 144}, {'name': 'banana', 'y': 570.5, 'x': 718}, {'y': 570.5, 'x': 640, 'name': 'banana'}], 'timestamp': 1680289358622, 'event': 'checkcorrect', 'correct': True, 'attempts': 1}","{'locations': [{'x': 150, 'y': 525, 'name': 'applebasket'}, {'name': 'bananabasket', 'y': 525, 'x': 150}, {'y': 570.5, 'x': 148, 'name': 'apple'}, {'x': 82, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 147}, {'name': 'apple', 'x': 144, 'y': 570.5}, {'x': 718, 'name': 'banana', 'y': 570.5}, {'name': 'banana', 'x': 640, 'y': 570.5}], 'fails': 0, 'correct': True, 'timestamp': 1680289358625, 'attempts': 1, 'event': 'success'}",,,,,,,,,,,,,,
TivIAtz1sWuRoppurple,"{'dragX': 35, 'event': 'dragend', 'timestamp': 1680023995958, 'dragY': 6}","{'dragX': 35, 'event': 'dragend', 'timestamp': 1680023996066, 'dragY': 10}","{'dragX': 35, 'dragY': 9.333333333333485, 'event': 'dragend', 'timestamp': 1680023996159}","{'dragY': 10, 'timestamp': 1680023997466, 'dragX': 11, 'event': 'dragend'}","{'timestamp': 1680023999081, 'dragX': -15, 'event': 'dragend', 'dragY': 26}","{'event': 'dragend', 'timestamp': 1680024000511, 'dragX': 17, 'dragY': -28}","{'event': 'dragend', 'timestamp': 1680024001638, 'dragY': 12, 'dragX': 7}","{'timestamp': 1680024002924, 'dragX': 9, 'dragY': -14, 'event': 'dragend'}","{'locations': [{'x': 150, 'y': 525, 'name': 'applebasket'}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'y': 570.5, 'x': 119, 'name': 'apple'}, {'x': 159, 'name': 'apple', 'y': 570.5}, {'x': 152, 'name': 'apple', 'y': 570.5}, {'y': 570.5, 'name': 'apple', 'x': 156}, {'name': 'banana', 'y': 570.5, 'x': 657}, {'name': 'banana', 'y': 570.5, 'x': 674}], 'correct': True, 'event': 'checkcorrect', 'attempts': 1, 'fails': 0, 'timestamp': 1680024004017}","{'event': 'success', 'correct': True, 'fails': 0, 'attempts': 1, 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'y': 570.5, 'x': 119, 'name': 'apple'}, {'x': 159, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'x': 152, 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 156}, {'x': 657, 'name': 'banana', 'y': 570.5}, {'y': 570.5, 'x': 674, 'name': 'banana'}], 'timestamp': 1680024004026}",,,,,,,,,,,,
